time_const,time_lin,time_NN,loss_const,loss_lin,loss_NN,loss_const_val,loss_lin_val,loss_NN_val,BS_const,BS_lin,BS_NN,MSE11_const_val,MSE12_const_val,MSE13_const_val,MSE11_lin_val,MSE12_lin_val,MSE13_lin_val,MSE11_NN_val,MSE12_NN_val,MSE13_NN_val
22.6,22.6,36.43,4274.478733399619,4119.908054280118,4056.4903929054512,1532.7601914267284,1463.1400777965541,1442.8436866175987,0.726005731291783,0.6856652387140605,0.664277621755708,0.1579939762971773,0.09091938458646942,0.07062137714286908,0.13672908901471353,0.08107282145623831,0.05770513599351615,0.12505019755541458,0.07604501226166953,0.04943479523054266
22.01,22.03,36.04,4202.526493374835,4076.301452235348,4053.1015311779215,1422.4270933953023,1347.2700638918534,1332.2817137005761,0.7604522285906187,0.6793840275226718,0.661719696976744,0.18634291911832154,0.09075329686581646,0.0973355304035704,0.15770917697635795,0.07275675464733057,0.08650529430381058,0.15654297684070465,0.07118741725730506,0.085832225964255
22.18,22.29,36.18,4221.709888627258,4039.912758320636,4000.4715809137024,1464.2404218753022,1385.1795019445833,1360.7142242619148,0.7178490411505577,0.6404846563549026,0.6183833242103525,0.17555764405513347,0.10007739389186676,0.07715049937962214,0.13960811681616583,0.08408648431309446,0.05791715188800577,0.13468567382439997,0.08305182250310944,0.05203620785496367
21.91,22.14,36.35,4258.719730388534,4083.7449939971093,4029.5474854108134,1368.127809718908,1317.454568960445,1305.3662193761609,0.7455172766211496,0.6843648359343799,0.6671688568733449,0.1780472274848787,0.09568829030209497,0.08343838512397399,0.14963062425737153,0.08285549118258143,0.0685741958846489,0.14294037779170965,0.0787335826795172,0.06467154574004916
22.34,22.19,36.410000000000004,4288.746408191223,4097.956825486495,4035.336272141025,1431.3360008450975,1383.742527978478,1360.7663585040857,0.7523273901627633,0.6915166879558524,0.6606518459604911,0.17310689124386858,0.09325941434359755,0.0814844140573725,0.14307606366847028,0.07763750209098863,0.06696275797090429,0.1312803514073953,0.07223783017806157,0.05923916283246306
22.45,22.49,36.74,4198.198679039717,4015.4584712670407,3967.745835547836,1366.1576540771812,1323.5137271004105,1315.6584205849126,0.7332081198251825,0.6831889086998516,0.6710474377391381,0.16433802194467395,0.07696463417760852,0.08994168591175007,0.12985921871813547,0.055552144599365895,0.07728159946914216,0.11925158124104819,0.04703520046520954,0.07323963709289942
21.94,21.68,36.22,4255.798420051555,4076.3877577989383,4006.2619226795064,1402.6075003127107,1336.3650290339028,1310.8268000743935,0.7707336761410771,0.6954681183432041,0.6717735739919259,0.19433321190978747,0.09112511311279874,0.10591277260053318,0.1618492646239875,0.07069540405854595,0.09318459869090669,0.15436500585388496,0.06451062941928436,0.090402780387967
22.46,22.42,36.67,4226.493346357733,4081.6508634791194,4028.317279557184,1392.2246893792994,1351.5913321853404,1333.3729861723302,0.7164850891554776,0.6675276648481074,0.6519981643865407,0.16539129317619378,0.08316909295280007,0.08378644241615046,0.13487871551184605,0.06574387604025793,0.07086273727539123,0.1268893036202853,0.06085788745601787,0.06679485026664142
21.96,21.97,35.95,4200.1962980739345,4008.8809993089058,3957.7515740295016,1447.9842586638945,1394.478295298647,1364.6773872792899,0.7519305700057125,0.6894844305858883,0.6667715296188553,0.1749064633629769,0.08332483129136768,0.09363974212161516,0.1507175798130903,0.06793891726637853,0.08496804602077106,0.14137115534374933,0.06096475502505642,0.08133283263668203
22.39,22.01,36.4,4188.8266478392015,4028.0277321501703,3965.0380673180284,1411.9466481083873,1374.6611198244445,1353.8268285323347,0.7580942435921779,0.7069452672866096,0.6909185937580825,0.17941183991676102,0.09157672696494384,0.0890740114274428,0.14876674850287683,0.07545020269185403,0.07514138591693789,0.1422326021948073,0.07145769271526518,0.07137060852263494
